apm_code,nombre,estado,lifecycle_status,clase_aplicacion,tipo_de_aplicacion,icr_relevant,data_protection_relevant
IT00681.03,MIND-R2DGAS,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
IT00681.05,MIND-R2R,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
IT00681.17,MIND-R2W,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
IT00681.06,MIND-SpagoBI,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
IT00681.12,MIND-TC2,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP16491,MiniFlex standard software,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP04415.12,MIP,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP06512.05,MIS - Management Information System,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,true
AP32174.02,ML Data Quality for APM,Active,Production,Business Analytics,Custom (developed from the scratch),false,false
AP32452,ML Factory,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP36169,ML Factory IBERIA,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP36169.01,ML FACTORY IBERIA - Demand Model,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP36169.02,ML Factory IBERIA - DSI,Active,Validated,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP35070,MLi,Active,Validated,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP07097,MLM SM ITALY,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP07097.09,MLM SM TCA Italy,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP07097.08,MLM SM TSM Italy,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP09051.01,MO Database - Bolla TUP,Active,Read Only,Technical infrastructures,Custom (developed from the scratch),false,false
AP35051,MoB - Market Optimized Bidding,Active,Validated,Business Analytics,Custom (developed from the scratch),false,false
SO00227,MobAuth,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP36179.07,MOBAUTH CEARA MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179.04,MOBAUTH CHILE MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179.05,MOBAUTH COLOMBIA MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179,MOBAUTH GLOBAL,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP01892,MOBAUTH ITALY,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP01892.01,MOBAUTH ITALY MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179.02,MOBAUTH LATAM BACKEND,Active,Validated,Technical infrastructures,Custom (developed from the scratch),false,false
SO00227.01,MobAuth Mobile,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP36179.06,MOBAUTH PERU MOBILE,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP36179.08,MOBAUTH RIO MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179.01,MOBAUTH ROMANIA BACKEND,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP36179.03,MOBAUTH ROMANIA MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36179.10,MOBAUTH SAO PAULO MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP04031.01,MOBAUTH SPAIN BACKEND,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP04031.03,MOBAUTH SPAIN MOBILE,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
AP35053,Model E - OPTIMA,Active,Production,Business Analytics,Custom (developed from the scratch),false,false
AP36226,Model Engine,Active,Production,Business Analytics,Custom (developed from the scratch),false,false
AP02124.21,Modelo de Suscripción,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36169.07,Modelos área comercial,In Review,Definition,Technical infrastructures,Custom (developed from the scratch),false,false
AP02260.11,Modelos Predictivos Ciclo Comercial,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP35160,MODEM,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),true,false
AP36793,Modernización_AP,In Review,Definition,Power APP,,false,false
AP36851,Modulo CSM per Gridspertise,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04949,Modulo Dati,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP04949.01,Modulo Dati APP,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
IT00083,MODULO IMPRESA ROMANIA,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP02260.12,Módulo Medios BRAIN,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
IT02801.01,Modulo per calcolo scenari,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP04030.04,Modulo-RdE,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
DD00052,Monetary and Financial Data,In Review,Definition,,,false,false
AP02241.02,MONETE,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP04704.01,MongoDB Infrastructure,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP07872.32,Monitor 3G,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36085,Monitor de Ramal CEARA BRAZIL,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP35077,Monitor de Ramal RIO BRAZIL,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP27511,Monitora - Service and Security and Telecom - Brazil,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
AP36788,Monitoraggio Contratti e Varianti,In Review,Definition,Power APP,Custom (developed from the scratch),false,false
AP36063,Monitoreo y control EBI,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04693.06,Monitoring Analytics,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04693.04,Monitoring Application Performance,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
IT00901,Monitoring Gestione Letture,Active,Production,Business Transactional,Custom (developed from the scratch),true,true
AP04693,Monitoring Infrastructure,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04693.11,Monitoring Netcool Operations Insight,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04693.02,Monitoring Orchestrator,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP04693.09,Monitoring Spectrum,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP36024,MOP,Approved,Definition,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
IT00229,MOST,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
IT05719,MPER,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05992,MPER_ALCUDIA,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP06014,MPER_ASPONTES,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP05991,MPER_BALEARES,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP06016,MPER_LITORAL,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP05996,MPER_PENINSULAR,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP05023,MRO-CRM Salesforce Market,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,true
AP05023.01,MRO-CRM Salesforce Market - Sales,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP05023.02,MRO-CRM Salesforce Market - Service,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP05023.03,MRO-CRM Salesforce Market - Technic,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP16471,MS-9000A microcorr,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP35842,MTA - Material Tracking Analytics,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP10151,MTC Diagnostics,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP36743,MTSER ,In Review,Definition,Power APP,COTS (Commercial Off-The-Shelf customized),false,false
AP06289,Mulesoft  LATAM,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP06289.04,Mulesoft Argentina  -,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06289.02,Mulesoft Brasil,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06289.01,Mulesoft Chile,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06289.05,Mulesoft Colombia - ,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05113.06,Mulesoft microservices data domain CRMT,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06289.03,Mulesoft Perú -,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP35697,Multi Year Planning,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP35801,MultiCO - ITALY,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
AP35801.01,MultiCO - ITALY - INFRA not fuctional module,In Review,Definition,Technical infrastructures,Custom (developed from the scratch),false,false
AP35800,MultiCO - PRODUCT,Active,Validated,ICS-OT,Custom (developed from the scratch),false,false
AP35800.01,MultiCO - PRODUCT - INFRA not fuctional module,In Review,Definition,Technical infrastructures,Custom (developed from the scratch),false,false
AP04268,Multimedia Display Information,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP05315,MVNO,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
IT00528.02,MWP Cluster BO,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
AP01916.09,My Enel - Contractare distanta,Active,Validated,Business Transactional,Custom (developed from the scratch),false,false
